Country,Happiness.Rank,Happiness.Score,Whisker.high,Whisker.low,Economy..GDP/Capita.,Family,Health..Life.Expectancy.,Freedom,Generosity,Trust..Government.Corruption.,Dystopia.Residual,Binary Happiness Score
Lesotho,139,3.80800008773804000,4.04434397548437000,3.57165619999170000,0.52102124691009500,1.19009518623352000,0.00000000000000000,0.39066129922866800,0.15749727189540900,0.11909464001655600,1.42983531951904000,0
Angola,140,3.79500007629395000,3.95164193540812000,3.63835821717978000,0.85842818021774300,1.10441195964813000,0.04986866563558580,0.00000000000000000,0.09792649000883100,0.06972033530473710,1.61448240280151000,0
Afghanistan,141,3.79399991035461000,3.87366141527891000,3.71433840543032000,0.40147721767425500,0.58154332637786900,0.18074677884578700,0.10617952048778500,0.31187093257904100,0.06115783005952840,2.15080118179321000,0
Botswana,142,3.76600003242493000,3.87412266626954000,3.65787739858031000,1.12209415435791000,1.22155499458313000,0.34175550937652600,0.50519633293151900,0.09934844821691510,0.09858319908380510,0.37791371345520000,0
Benin,143,3.65700006484985000,3.74578355133533000,3.56821657836437000,0.43108540773391700,0.43529984354972800,0.20993021130561800,0.42596277594566300,0.20794846117496500,0.06092901527881620,1.88563096523285000,0
Madagascar,144,3.64400005340576000,3.71431910589337000,3.57368100091815000,0.30580869317054700,0.91302037239074700,0.37522330880165100,0.18919676542282100,0.20873253047466300,0.06723197549581530,1.58461260795593000,0
Haiti,145,3.60299992561340000,3.73471479773521000,3.47128505349159000,0.36861026287078900,0.64044982194900500,0.27732113003730800,0.03036985732614990,0.48920378088951100,0.09987214952707290,1.69716763496399000,0
Yemen,146,3.59299993515015000,3.69275031983852000,3.49324955046177000,0.59168344736099200,0.93538224697113000,0.31008091568946800,0.24946372210979500,0.10412520915269900,0.05676742270588870,1.34560060501099000,0
South Sudan,147,3.59100008010864000,3.72553858578205000,3.45646157443523000,0.39724862575531000,0.60132312774658200,0.16348600387573200,0.14706243574619300,0.28567081689834600,0.11679351329803500,1.87956738471985000,0
Liberia,148,3.53299999237061000,3.65375626087189000,3.41224372386932000,0.11904179304838200,0.87211793661117600,0.22991819679737100,0.33288118243217500,0.26654988527298000,0.03894824907183650,1.67328596115112000,0
Guinea,149,3.50699996948242000,3.58442812889814000,3.42957181006670000,0.24454993009567300,0.79124468564987200,0.19412913918495200,0.34858751296997100,0.26481509208679200,0.11093761771917300,1.55231189727783000,0
Togo,150,3.49499988555908000,3.59403811171651000,3.39596165940166000,0.30544471740722700,0.43188253045082100,0.24710556864738500,0.38042613863945000,0.19689615070819900,0.09566501528024670,1.83722925186157000,0
Rwanda,151,3.47099995613098000,3.54303023353219000,3.39896967872977000,0.36874589323997500,0.94570702314376800,0.32642480731010400,0.58184385299682600,0.25275602936744700,0.45522001385688800,0.54006123542785600,0
Syria,152,3.46199989318848000,3.66366855680943000,3.26033122956753000,0.77715313434600800,0.39610260725021400,0.50053334236145000,0.08153944462537770,0.49366372823715200,0.15134713053703300,1.06157350540161000,0
Tanzania,153,3.34899997711182000,3.46142975538969000,3.23657019883394000,0.51113587617874100,1.04198980331421000,0.36450928449630700,0.39001777768135100,0.35425636172294600,0.06603510677814480,0.62113046646118200,0
Burundi,154,2.90499997138977000,3.07469033300877000,2.73530960977077000,0.09162256866693500,0.62979358434677100,0.15161079168319700,0.05990075320005420,0.20443518459796900,0.08414794504642490,1.68302416801453000,0
Central African Republic,155,2.69300007820129000,2.86488426923752000,2.52111588716507000,0.00000000000000000,0.00000000000000000,0.01877268590033050,0.27084204554557800,0.28087648749351500,0.05656507611274720,2.06600475311279000,0
